Geneid,A1,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A2,A20,A21,A22,A23,A25,A26,A27,A28,A29,A3,A30,A31,A32,A33,A34,A35,A36,A37,A38,A4,A5,A6,A7,A8,A9,B1,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B2,B20,B21,B22,B23,B24,B25,B27,B28,B29,B3,B30,B31,B32,B33,B34,B35,B37,B38,B39,B4,B40,B42,B43,B45,B47,B48,B5,B6,B7,B8,B9,C1,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C3,C30,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C5,C6,C7,C8,C9
YLR083C,6.63547496094752,6.55440856554569,3.90211870718944,5.25845882413549,2.12550539681133,0,4.49824730542755,6.70011558778364,2.18742505539966,3.50918107364439,3.87070436150704,3.71012918829914,1.0197800417092,3.50987967991075,5.9279128641959,3.7193293845773,0.946341717656861,1.27965544797954,0,6.53932345731233,8.55172503963032,7.16664826270406,7.00060999870531,0,5.27547669860298,2.56025566762453,7.06697564027839,6.24041737114477,0,5.2054390284859,0,5.05776072938458,2.58303664205153,4.83848718735929,4.97087057915794,2.46505183155753,0,0,5.13692641902386,2.23766906936775,0,0,7.71271464749734,4.83073057450486,7.12644110133087,2.90303881139864,0,0,0,0,3.86349079028928,0,1.02344282534752,0,6.56890574224209,0,6.71376106256914,5.2694423138983,0,0,0,1.97150359314701,0,0,6.14690614409078,6.68637492178619,0,0,5.1185615053291,5.52340521824211,0,7.38860195579864,5.72751425665637,0,0,1.03838715055454,0,4.99120632181131,5.60132292149375,1.11588993859083,7.49729604902201,0,0,6.3586643931004,0,5.38510774468245,0,4.90586346465141,0,0,0,0,0,0,0,0,3.25540089711885,8.10370399272843,0,1.95261495704529,0,0,0,1.6697231987433,0,0,0,0,5.12079417600495,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98029119595036,1.82004095194834,5.76194733753147
YLR084C,0,5.86453168268099,0,0,0,0,0,0,7.55631963716377,4.89535378169015,0,0,0,2.15827793529806,6.00135635896836,0,0,0,0,0,0,6.33608455653758,7.08956835930736,0,0,6.85929706940051,0,0,6.69457108281054,0,0,1.24778964614782,5.98640977543004,5.79685864741237,0,0,6.64187930861393,0,0,0,0,0,0,2.56147334194193,6.63391710924724,0,0,0,7.59388212638917,7.43116269361926,6.52155239387771,2.77151117469212,0,0,0,0,5.23221758774434,0,0,0,0,0,0,0,0,5.15867437706051,0,0,4.71730046248297,0,0,1.56167684898757,0,0,7.44443532083172,0,0,0,3.44701230806912,0,5.49417704758468,0,0,0,0,4.1804714387747,7.30545277421143,0,0,0,0,0,2.94017848611438,0,0,8.20030795826929,0,0,0,7.20367590477377,0,2.45960923754972,0,1.29534509444769,0,0,0,0,3.14718037039342,6.07443706796569,3.09205796974032,0,0,0,0,0,0,0,0,0,0,0,0,4.97135715421824,5.79176700196509
YLR085C,0,0,0,0,0,0,0,0,0,0,6.12812613819769,0,0,0,0,0,0,0,0,0,0,0,7.00060999870531,0,0,0,0,0,4.87980513428529,0,0,0,0,0,8.06292162872239,0,0,0,7.22601484456483,4.87007947599261,0,0,6.6978703158936,4.22119409433164,0,0,0,0,0.625655491998006,0,0,0,0,0,0,0,3.02488878927382,3.56995252368437,0,0,0,0,0,0,0,0,0,0,5.90800831309272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51466170888153,0,0,0,0,7.73752237075825,0,0,0,7.27512829964199,0,0,0,0,3.51706116038805,0,0,0,6.95531697352668,0,0,0,0,0,0,9.67192520836831,0,0,4.00211621279068,0,0,0,6.57804655886034,0,0,0,0,0,4.72787432898573
YLR086W,6.43380351146837,0,0,4.69221907194242,0,0,5.78135605427607,0,3.38953667845007,2.72080978501014,1.76766303166348,0,3.7367474705076,7.5681692157353,0,7.88680163237351,1.51296527618377,5.87838939341779,5.93944902934785,0,0,7.49334997925434,0,4.82271115169886,4.28003223198227,0,6.18609974900014,2.23248925359626,0,0,0,0,6.06381237619605,0,0,0,0,0,2.74365578261125,5.60197006269324,7.96459553217495,6.93490838764378,0,5.74047413893966,3.95192334474467,0,5.5873895058909,0,0,6.08732110440878,0,2.77151117469212,0,0,7.71736918195323,0,6.24720040239454,0,0,0,2.6345095559543,0,0,0,5.10990189550987,5.85706227516348,6.55616493009341,0,2.27327372305177,4.50917487738977,0,4.57124930299669,3.0749232428834,5.18590268241375,0,0,0,6.37381585855823,3.04687345670929,4.60559695899765,6.85073830621439,6.57557361695925,8.09866082959819,3.63221232007484,0,2.55946148913526,0,0,0,4.81732544529332,5.53498971616328,0,6.17394023887673,4.17788686636182,0,3.34487090568606,6.97941664207946,6.31612633252103,6.2831345712987,0,6.72086635303061,0,2.15099304324483,5.57105248862239,0,6.13767808432033,0,7.18425615013867,0,5.83731618621307,6.15488062385232,6.23323209181778,0,0,0,0,0,0,5.30798571674516,0,0,0,2.99036979441596,7.18251349911719,3.06461075318993
YLR087C,0,0,0,6.11569380928549,0,8.22732613998107,8.47045180354281,6.77342224313295,7.98526800021569,0,0,2.25621858174626,0,0,0,4.30817451975369,0,4.91982165447328,5.46339503130428,0.865145481543395,7.75290791166573,0,0,0,5.37034266394368,6.18664164438007,0,0,2.09215305029707,5.88555629127821,0,6.19329047194151,0.584192465726091,0,0,4.99533510814913,8.65201224225835,0,6.24106340864943,2.23766906936775,0,1.31556431627513,0,1.97887704167734,4.68533179361886,0,0,0,0,0,7.83561387119905,4.76696743614623,0,0,0,0,0,0,5.26699574389513,7.87151436957346,0,6.82639601455903,0,0,0,4.81379528247381,0,5.71353817159619,0,0,0,0,5.10513243052385,0,5.98268719242073,0,0,0,4.63073822657131,0,0,3.45080871100513,6.71405096705644,6.71235214095469,0,0,0,0,7.8902635165209,0,0,0,0,7.03852075538314,0,0.93812004934398,7.3417732909797,0,0,0,0,0,2.62339888774431,4.91107504027593,4.38806156332428,0,0,0,0,0,6.12925350425048,6.77648509251427,0,0,0,0,0,0,0,0,0,0,0,6.37213074235689,6.57082024060932
YLR088W,0,0,0,3.31823453177829,0,0,0,0,1.12761521360483,0,0,0,0,6.73669177282004,0,0,0,4.12265728041405,3.94239077193661,1.40220190588011,4.22711247773392,0.745174348530263,0,0,3.52732433920088,0,2.48845458530285,0,0,0,8.38796737727089,0,0,0,0,6.54982454274504,0,5.22001206116363,6.96161273907629,0,1.1864163304789,3.990044221426,0,0,6.58942933516926,0,0,0,0.625655491998006,3.94070344268066,3.52896548088326,0,0,0,0,0,5.96753032207898,5.50753778217251,0,0,0,0,0,0,0,0,7.085748207697,0,3.455345640004,0,0,0.723039351946452,0,0,6.05492864973565,2.22920510572055,0,7.54294437701409,8.03259936191147,0,0,0,3.8856969686036,0,0,0,0,0,0,0,0,0,0,5.90445191000853,0,0,0,0,1.24659804712735,0,0,0,0,3.74006775584906,0,7.60382868935764,0,5.65644950559858,0,0,0,0,0,5.18658163832544,0,0,0,0,0,2.38706302140749,0,0,0,5.00964205691844,0
YLR089C,0,7.10976038908524,0,2.85061293611038,5.63725113805731,3.68576847314861,0,7.18694889388128,0,0,2.3243399144888,2.25621858174626,0,3.50987967991075,0,0,0,7.42310145435443,0,0,7.55556450506424,0,2.9098876179391,0,0,0,0,0,0,0,0,0,2.90488764909302,0.702673362646212,7.77869908863701,0,0,6.12361426181933,7.28518191802583,0,0,0,6.81003173016639,6.53431086539275,7.45376726148345,0,0,0,2.90976164359385,3.87500406792987,0,0,6.31270281815212,0,4.4969882924603,0,6.68901876581807,5.89078286784682,7.46985538712268,0,6.66845530736922,8.36819719086665,0,0,0,0,7.02777032526424,0,6.03153561322782,1.96454775588579,8.88371176621457,0,0,0,4.06129572405638,1.36787161166775,7.35029759339418,0,0,6.61301274906237,5.19365571480412,6.05315031242612,1.80969551684921,8.69760198127035,0,4.1804714387747,0,1.35975361349698,9.02787204439086,6.5677854555406,8.22417632921555,7.2443355568826,0,6.86126127633445,0,6.62957804492104,3.72392346438822,8.0292633978303,6.25747614500866,1.95261495704529,8.7461118442874,5.50005817674988,4.64900246663961,6.75348737219384,0,1.78647610000178,7.23499499916952,0,5.56588418973491,5.29650272374186,0,0,5.50669840547112,4.96591884660072,0,0,5.65454745990718,0,8.21240765443393,0,6.1680735629982,8.04851389760394,6.84457568004299,7.49065941044457,4.59887500192686
YLR090W,0,0,3.0970213469163,3.59041679784862,0,0,6.15380166141224,0,7.87307253097825,0,0,0,0,0,0,0,4.21820948035461,0,0,0,0,6.2744104124719,6.2152992553691,0,0,0,0,0,3.90572466975665,0,0,0,0,0,0,0,0,4.45939589596925,5.70815641826571,4.49536242687758,0,0,6.83676065945378,6.48777816938387,6.90473144996945,0,0,0,0,0,0,0,0,0,0,6.33179248487403,6.85946972028329,5.73881027875905,0,2.29839484443353,0,0,0,6.92536417211621,0,0,6.82483637304943,4.26058184007072,7.34016981927484,0,0,0,0,0,0,0,0,0,0,7.29844206703934,0,0,0,0,0,5.32765175447111,0,0,7.51232136890534,0,0,5.34293011340344,0,0,2.41706662543862,2.88990357359033,0,6.75770131058022,0,0,0,0,7.09732309022196,0,7.08071887905013,0,0,2.76898413977527,0,0,0,0,5.1531661538106,1.68420289921214,0,0,0,8.65071760816199,0,0,0,0,0,4.2898361529317,0
YLR091W,0,0,0,1.25137473096747,0,0,0,0,0,0,0,0,0,6.84932335458275,0,0,0,6.13440124575893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38943526376692,4.42581163245119,0,0,0,5.39311091340659,0,0,0,0,1.30505454213334,2.38461618911544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44151447653519,0,0,0,0,0,3.42828966790075,0,0,0,0,0,3.51228927805124,0,0,0,0,0,0,3.15778284024142,0,3.48163317075705,0,0,0,0,0,0,0.834473966672937,0,0,0,0,0,0,0,0,0,0,0,0,4.45263463511139,0,0,5.69773195715924,0,0,5.5858887416182,0,0,0,0,0,6.40922587052596,0,0,5.68463691110887,0,0,0,0,5.97829180775859,0,0,0,0
YLR092W,0,0,0,0,0,0,5.46597082181319,0,0,0,0,0,0,0,0,0,0,6.28728266241199,4.89468987061499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33744141702777,0,0,0,0,6.34470493401892,0,0,0,2.78318899258025,5.26285771627051,0,0,0,7.40807949197441,0,0,0,2.35925592095269,0,0,0,5.31540156696916,0,0,0,0,0,9.50638195345184,0,2.37618462320238,5.80201364215748,0,0,0,0,0,3.93681962455433,0,0,0,5.90737359846989,0,0,0,0,6.17380929629751,5.02055068154023,4.70358963489894,1.82098626774019,4.5840295408813,0,0,0,8.97561257978763,2.64694360971376,0,0,0,0,0,0,0,7.75679845822415,0,0,2.63787653708945,1.32205835089461,0,0,7.19608695345064,0,6.3236817031531,3.54388879897074,0,8.32272565725787,0,7.78180815437349,0,0,0,0,0,0,0,0,2.93500577443045,0,0,0,0
YLR093C,6.27230596169768,0,0,0,0,4.73957893939644,5.46597082181319,5.47114140706899,0,6.5739856414076,0,0,0,0,5.65197988091279,0,0,3.45873228511857,0,0,0,5.00468716877527,0,0,0,0,0,0,0,1.83353173326349,0,0,0,1.17315026787126,0,6.5613821602905,0,0,5.75457166043344,4.63137230959503,0,0,0,0.985952446589539,5.32929395490548,0,6.47713799489342,7.25702897135821,0,2.35095878432956,6.08264520557179,5.91297669936465,0,0,0,0,3.6554911003377,6.23176198618346,5.0391272380221,0,2.99026260593866,0,0,1.77016488533039,0,5.75930335689871,4.67882516991633,6.52100266236312,6.27954130361394,0,0,0,3.44651032577136,1.02941987030744,0,6.45859922285576,0,5.07774949788275,0,0,4.72391176427921,0,0,3.10428293091973,0,6.46421011589004,0,0,7.12145358305795,0,1.10333094055904,6.92707543365398,0,0,2.95464627743602,1.90615544126757,2.01910956269144,0,0,6.55184012690969,6.72086635303061,7.32889066377896,0,6.59972780824348,6.80684084436107,0,0,5.00090808919934,7.20913645289017,5.24885838359907,8.11371233371933,6.93430812740866,2.57060972615648,6.47260540311902,0,0,5.42636426696697,5.3891836965952,0,8.6391811651635,5.35351945691144,0,0,0,5.51617842746797
YLR094C,0,6.97768122836698,7.36051111429847,6.25261153666991,0,2.79373658538962,0,5.52307671725388,0,0,0.849337304074213,3.86775371292282,0,0,3.98529036064394,0,0,0,5.1496185062574,0,0,0,0,0.672172003061477,6.94219596795754,0,0,6.32051021460798,0,0,2.17888880515993,0,5.80508488936269,0,5.67509911955427,0,0,0,1.09729440642362,0,5.55247595375995,0,4.65134093458027,0,4.93330578675407,2.90303881139864,0,0,0,5.93445202403294,0.586937562536793,4.48350420791517,0,0,0,0,0,0,6.38391650196623,4.53656535358895,2.6345095559543,0,4.22351183965986,0,3.90420128019597,0,0,5.40535500113279,5.40630657342407,0,0,0,0,4.51508598901198,0,6.43243075217727,0,4.32248166626028,0,0,0,0,0,7.18382307855299,0,4.71645283628018,0,0,7.57610809746708,1.46177117963454,0,5.19866919026169,0,5.76018881604579,0,6.50415838417333,0,0,0,2.40766066025576,0,0,0,5.16609546977263,0,0,0,0,0,5.9607427922419,0,0,0,0,2.67028086367859,0,0,0,5.8643635830537,0,4.78609303497525,7.11905851623226,5.41551057433435,0,5.80644884137099
YLR095C,0,1.36517297400049,7.87091372460802,2.36234224653008,0,7.27882197319792,4.36281697966472,0,0,0,4.50113177638576,2.00787764458334,7.26785280538619,0,0,0,0,0.777287092880425,8.00479085245152,0,5.86103812065774,6.73448722738573,0,6.94550064184362,0,0,2.10236177871092,0.69293914963888,6.75809570127375,0,0,0,0,0,0,0,7.95269626910426,6.12361426181933,3.49259370115781,0,4.42047391525921,2.79825519310659,6.81003173016639,4.99501158310578,6.65133507749314,3.50690712443533,7.15220827870498,0,0,6.15808141048855,0,6.280554243257,0,0,3.96332532027396,0,7.8780836074306,5.76527694392143,5.0391272380221,6.79945036419493,0,5.05047688655825,2.34490426652547,3.04138110030124,3.43034486280193,0,0,0,5.1185615053291,1.96454775588579,0,0,7.04658315975618,0,5.19843045741592,4.77337686996699,0,0,0,0,7.10281960159692,0,0,5.76016126960034,0,5.93946493407709,7.28567988350406,5.48734410790467,7.09991548888981,0,0,0,0,0,0,6.92974298213378,2.01910956269144,0,0,0,0,0,0,4.72526383047957,7.47445759068855,0,6.43480491596714,0,0,0,6.68111291042172,0,2.57060972615648,6.59878020023831,0,0,0,0,0,0,0,0,7.87290073839196,7.27185523340247,1.7077859880345
YLR096W,0,6.55440856554569,0,0,5.84146038687119,3.89205549579044,0,4.75569680790543,6.17189450441442,0,0,6.20017531612458,0,0,5.9651019110139,0,2.71410942159892,0,5.36619308132579,0,0,5.61496168552201,4.66865736635171,8.39110251584416,0,0,2.3082855504764,1.15907828877317,5.09189677633712,6.94009668433665,3.01008037329713,0,0,0,0,2.46505183155753,4.69618650680309,0,0,0,5.86824278554386,0,6.2381826326228,4.25863036242367,0,0,0,6.89568011831294,0,5.7993055657758,0,0,0,0,0,0,0.920218028288617,0,0,6.82460975837086,0,0,3.39514817199697,0,5.05031661446768,0.625275628017499,2.07397085014199,5.59803964818306,0,0,0,0,0,2.04390784468114,5.90663675038544,6.48430147801147,4.31873634921164,5.5306063828446,4.28471147925753,6.78321167869107,0,7.2209961455057,0,0,0,0,0,4.70390995937655,0,0,0,0,0,0.707806555670892,0,0,0,0,6.02380045318145,4.58291959262708,0,0,0,0,7.32647569619734,0,0,0.977741246586882,0.8366694127764,0,0,1.49081788238734,0,0,0,0,0,0,6.74852775096654,4.46953238534128,0,0,6.2217965233195,0,6.50933174064366
YLR097C,0,0,0,0,0,0,0,5.57320720135146,0,0,1.38036722685896,7.7619895350813,0,0,0,0,4.14450675700212,0,0,0,0,0,4.1117817957533,0,0,0,0,1.5108205058377,4.92479128692859,2.61545630657885,0,0,0,0,0,0,0,0,0,0,0,0,3.23159470503408,5.12231679716296,0,0,0,8.11113230547118,4.32206580905354,5.83429746998029,0,0,0,0,0,5.44048933201594,0,0.991832105194717,0,0,0,0,7.66030374686868,4.65014954776798,4.5456782865161,0,2.07397085014199,0,0,0,5.77790743807684,0.723039351946452,0,0,0,0,0,0,0,0,3.68545642514041,0,5.71057227816304,5.50244088306777,0,0,2.6742317207638,0,4.68705017166009,0,0,0,0,0,0,5.98390636707488,0,0,0,0,0,0,0,0,4.32705977321158,4.67226263231626,0,0,0,0,4.30872427649048,0,4.93751514068209,6.66321839545825,0,7.3811979458727,0,6.95101198441138,6.10663434273914,1.26921549552451,0,0,0,3.67930259093043,0
YLR098C,0,0,0,0,0,0,3.71698745081574,0,0,0,0,0,6.93378454628402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86454889315923,3.86349079028928,0,0,0,0,0,0,0,0,3.74528986495789,0,0,0,0,0,0,0,0,1.34123170167124,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17174579212342,7.47837212286601,0,0,0,0,0,0,0,0,2.94017848611438,0,6.05734008052543,0,0,0,0,0,0,0,0,5.38273624411338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0400091094515,0,0
YLR099C,0,0,0,0,0,0,0,0,0,4.21538354355884,1.76766303166348,0,0,0,7.13850993460537,2.43987283859527,0,0,0,0,0,0,0,0,0,0,0,3.80199097625401,0.552143654154877,0,1.74503551960324,0,3.69830630588667,0,0,0,0,0,0,0,0,2.63493901902145,0,5.03870678902074,6.31123960631573,0,6.90040085124474,0,0,0,0,0,2.35925592095269,2.53340048638534,0,0,2.32648145709994,3.1553721741314,5.19496577204152,0,0,0,0,6.70970368739471,0,6.05838500879665,0,0,5.92631592893664,0,0,2.29393986997117,0,0,0,1.63592169651702,6.76043668074133,0,0,0,5.38136472473378,1.80058412399774,9.16691974108241,7.82309437710706,0,6.3959692320604,1.65681430958358,0,7.68860077787836,0,7.37338719627046,0,0,0,0,0,0,0,0,0,4.05939389021478,5.72131216043346,7.57192981677604,1.6697231987433,0,3.53796947808678,7.44426083464814,4.48067563883816,0,2.27206006149536,0,0,0,8.25965219219657,5.09871818513303,5.68463691110887,0,0,5.09967599619929,0,2.44141144048852,0,6.49054992965818,6.31212563288938,6.57082024060932
YLR100W,3.80427821500495,5.29833161314781,6.16821835028302,3.41478118478739,0,0,0,7.31522956740153,0,0,6.38495352004089,8.30047943721269,0,0,5.32962252555201,7.13357461895297,0,3.02486030234608,7.11880968352434,5.7655086804545,5.90912010382584,7.13229330623967,0,6.28819465915879,0,0,0,0,0.552143654154877,0,5.22714348100802,7.86626909004363,0,5.46919347783813,0,0,6.86392245250962,2.26845917943364,0,0,0,2.45074676127581,0,6.30303777813122,4.20877855442046,6.02573817664092,4.66105273606019,0,7.5189940002493,0,0,0,3.04077829593616,0,0,0,5.14394226816627,0,0,0,8.2273079174866,0,0,3.41193022190683,0,0,0,0,1.72269031871567,0,0,5.12242853832775,0,0,5.48659185405113,0,0,0,5.94848510114443,6.87932174927551,3.58714131464448,0,0,0,0,0,6.61314509818563,0,0,0,6.98596644985699,6.42569884258857,0,4.7187867561645,5.42497084627002,2.69959142987527,5.54843758573057,0,0.54359895795727,0,5.41930932014847,5.85819433934056,5.34253128080643,5.81418034170068,5.57927946686576,0,0,1.55520718727126,5.12079417600495,5.66651815287751,4.11342983913217,0,0,0,0,0,5.52200999443061,0,6.10663434273914,7.03064535512357,5.63659609800234,6.83890098950868,0,1.82004095194834,5.34572808112321
YLR101C,2.47967264638826,1.03612681939528,0.661083257624644,2.98247495924919,0,3.44498378205643,1.23265861574169,3.19057290534331,0,2.32036654891987,0.849337304074213,3.09672620417058,2.35344728373839,0,4.12328930328941,1.68390729420956,2.90474633494152,0,2.75477476771525,0,0,1.23410496547174,0,2.79383380525165,1.46205492146919,0,0,0,0,0,2.17888880515993,4.38779051752281,0,2.86298263724894,0,0,4.13878510794397,4.02434903467013,0,0,0,2.23954827461467,0,3.06257998482902,4.38570357720922,0,1.33269993323706,0,1.39436875418967,2.69350757040255,2.70544806663999,0,1.02344282534752,0,0.709037064890468,0.668346910412754,3.54952318718678,0,0,1.20562221867931,2.82332401920449,0,0,2.5414798393033,0,3.75249453112454,0,0,0,3.04566287125947,0,2.08857556300375,1.16204241648256,0,2.41400031461117,2.22920510572055,3.65353026963805,0,2.79564817374925,3.44915670247586,1.430337697142,0,4.39543737274382,0,1.72178756806368,0,4.10004927827821,4.24897155507912,0,0,3.70700214917179,1.96220749672378,0,2.05886881099034,0,0,0,3.8908024751315,4.16441244751752,0,0,2.00016281817159,3.26353547428768,0,3.3972051489346,0,0,0,2.05091596611207,0,4.83791434835018,3.32946994413491,0,0,0,0,1.30672203447454,0,0,3.00926173195891,4.04536002427165,0,0,1.42614386252975,0.647680918259079
YLR102C,0,0,0,5.15043952762155,0,6.28808251073683,1.23265861574169,0,3.54408394599036,5.04250111896814,0,0,0,0,5.16890528752231,0,4.53900515332276,0,0,0,0,0,0,4.44436596215712,0,0,0,0,0,0,0,6.37154137756203,0,0,0,0,0,5.14415836084838,0,0,0,3.77151291493529,0,1.30505454213334,6.71069339220007,0,0,0,0,4.42681214305399,5.05013226191454,0,0,0,0,0,6.13259941704927,0,0,0,0,0,0,0,0,5.9737404403524,4.48561554400561,0,0,0,0,0,0,0,0,0,4.59503826287566,0,4.5516975890116,3.90760590394911,4.09621380335094,0,4.47886213533978,0,0,0,0,5.32769945261605,0,0,0,0,0,0,0,0,0,6.58656054959727,5.56126557182252,0,0,3.20964698517147,0,0,0,0,0,0,0,0,5.17498733206263,0,0,0,0,0,0,0,0,0,5.87313582813345,0,0,0,0
YLR103C,0,0.609147283241253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60202574907256,0,0,0,0,0,0,0,0,0,0,1.33228882244236,0,0,0,0,0,1.1864163304789,3.77151291493529,0,5.76669625789526,0,7.05032817366185,0,0,2.08999641528532,0,7.38525999360119,0,0,0,0,0,0,0,0,0,0,0,0,4.15999285336839,0,0,1.6508991876633,0,3.81108470113678,4.08457190101469,0,0,0,0,0,0,0,4.89913849639962,0,0,0,0,0,0,0,3.81280654072119,0,0,0,0,2.4838820412047,0.974915316273972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12521690955555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR104W,0,0,0,0,0,0,5.59245338749942,0,3.21642513707179,0,0,4.60997560185173,3.84387607940989,0,3.39760001081219,0,0,5.14026483127082,0,0,0,5.09308112491856,1.78381228558715,5.02032077491201,5.45935363781301,0,0,4.33011233678678,2.24187129613822,0,0,1.90671596147534,0,0,0,0,5.62015706643079,0,2.86144309929188,2.44879876225116,0,0,3.52247272051188,4.52756835460251,2.68444839484365,5.3862597510116,0,6.3167630551583,0,4.63959022259021,5.39809391357266,1.5571613445192,0,0,0,0,3.24455404299403,0.991832105194717,3.08765235603078,1.20562221867931,5.22756695488933,0,0,5.47238147686953,0,4.43397486591784,3.08593882320088,0,0,0,0,0,3.74172583131264,0,0,0,0,5.07774949788275,0,4.0668098355873,0,4.32488465133307,0,0,0,4.88525435327141,0,3.58073573731137,0,0,0,1.55141838670967,6.75222673646199,3.30253335334535,1.2909826282854,5.04706043510413,0,0,0,0,0,5.14995809164264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66135008475263,6.98318872017813,0,0,0,1.42614386252975,1.09308393941126
YLR105C,0,0,0,0,6.83945734896807,3.68576847314861,0,0,6.04818157603698,0,0,6.20017531612458,0,0,6.07124147063485,0,0,0,0,3.90360682577714,0,0,7.38497979151687,5.37002373287512,5.92291542459077,0,0,0,0,0.891181951744892,0,0,2.80537400106124,0,0,0,0,0,7.17003628224006,0,5.47182093346968,0,0,0,0,0,0,1.67197393681497,0,3.49237616072008,4.88835995912183,4.66016891728699,0,0,0,3.86322196118083,5.76935060274768,5.07156504218691,0,6.79945036419493,0,0,0,0,0,0,0,4.26058184007072,3.35078750358842,1.96454775588579,0,0,0,0,0,5.64407990673777,0,0,0,0,2.95984279384013,3.55610080332786,0,0,0,0,0,0,0,0,0,0,5.10330090963814,3.96035751259177,0,5.00652313911264,0,0,0,0,0,0,0,0,0,5.73499492555729,0,0,7.13039828998277,0,0,0,0,4.53208496025432,0,0,0,0,0,0,0,0,6.16705924267248,7.41422957368981,1.09308393941126
YLR106C,7.28428417484118,5.85146411375501,6.09649928048701,6.22624782406411,6.63494328504765,7.18388049638817,1.23265861574169,4.28002079607988,7.30926134035348,7.37830411953526,9.62981448146498,0,7.03898969111209,9.42745471052931,8.91655142212645,8.35983514805808,8.81565668533106,7.66558532996655,0,7.87229090282595,8.86985005160964,5.2293398275526,3.05832447835505,8.4753084858696,9.69585873832051,6.2186229083515,8.82111750221011,6.05217233410314,3.86013047853678,4.84687373253841,7.81397968604353,7.956864857266,7.3196312131662,9.58699332306995,8.4265673418972291,8.76257248794169,9.2951730628759,8.62301278037597,7.69526354032699,7.7183741195105,5.29557661021169,8.4457628205006,8.50362925810188,6.5570262287001,7.15113925859152,6.33456889274151,8.30787062318055,3.28481189139141,6.15047048522882,7.60839460100414,5.69230295520411,7.28028856799298,6.85345701520115,0,3.30538357386719,7.01632579424599,5.76935060274768,8.20767447969019,7.14614541091858,6.19973866913644,0,0,8.31243248243104,8.19338960963414,6.11817524272381,7.0176302460808,7.4281377202388,5.99042301706333,6.17624109422408,4.83681196332679,8.15636736197485,7.21624993076371,7.42465440397499,6.67237893276803,0,2.64838513124548,4.24052055219509,1.85668631046845,2.79564817374925,8.44405311451177,7.12926272020315,7.98584533272085,8.01029031797271,0,4.71605438603765,5.03635802880044,3.7990011687509,7.73108693959016,7.34846648293264,6.45690350106726,7.97698006699861,0,7.69993285066664,6.83749036679262,7.90826355317224,6.16056325483793,7.22884531365088,0,4.20076776218496,5.12807062860341,7.81786877490478,6.47188985533774,0,5.45626505688513,0,8.30094626984073,0,4.04527469909959,0,0,0,3.95269333687434,3.44376693805607,0,0,0,0,0,0,0,7.58168519315952,4.98500766665566,3.59870375789019,5.90820328983216,7.55454117219865
YLR107W,0,0,0,0,4.28537085230905,0,0,0,0,0,0,8.27255478275871,0,0,0,0,0,7.2031082672506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66206521401164,5.94005229738607,0,0,0.802812232082545,0,0,0,0,0,0,0,3.30551370807178,0,0,5.97649763321371,0,0,0,5.39404961107154,0,0,0,0,5.53254695996193,0,0,0,5.60704865692845,0,0,0,0,0,0,0,0,5.0879906449332,0,5.0723675248526,0,0,5.71040999584909,4.41556771723494,0,0,0,0,0,0,0,0,0,1.10333094055904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79987073243666,0,0,6.7947945438065,0,0,0,0,0,0,0,0,0,6.80115404310293,0,0,0,4.25259877390255,0,0
