	alignment/bam/SRR20707035_sorted.bam	alignment/bam/SRR20707036_sorted.bam	alignment/bam/SRR20707037_sorted.bam	alignment/bam/SRR20707038_sorted.bam	alignment/bam/SRR20707039_sorted.bam	alignment/bam/SRR20707040_sorted.bam	alignment/bam/SRR20707041_sorted.bam	alignment/bam/SRR20707042_sorted.bam	alignment/bam/SRR20707043_sorted.bam	alignment/bam/SRR20707044_sorted.bam	alignment/bam/SRR20707045_sorted.bam	alignment/bam/SRR20707047_sorted.bam	alignment/bam/SRR20707048_sorted.bam	alignment/bam/SRR20707049_sorted.bam	alignment/bam/SRR20707050_sorted.bam	alignment/bam/SRR20707051_sorted.bam	alignment/bam/SRR20707053_sorted.bam	alignment/bam/SRR20707054_sorted.bam	alignment/bam/SRR20707056_sorted.bam	alignment/bam/SRR20707058_sorted.bam	alignment/bam/SRR20707059_sorted.bam	alignment/bam/SRR20707060_sorted.bam	alignment/bam/SRR20707061_sorted.bam	alignment/bam/SRR20707062_sorted.bam	alignment/bam/SRR20707063_sorted.bam	alignment/bam/SRR20707064_sorted.bam	alignment/bam/SRR20707065_sorted.bam	alignment/bam/SRR20707066_sorted.bam	alignment/bam/SRR20707067_sorted.bam	alignment/bam/SRR20707068_sorted.bam	alignment/bam/SRR20707069_sorted.bam	alignment/bam/SRR20707070_sorted.bam	alignment/bam/SRR20707071_sorted.bam	alignment/bam/SRR20707072_sorted.bam	alignment/bam/SRR20707073_sorted.bam	alignment/bam/SRR20707074_sorted.bam	alignment/bam/SRR20707075_sorted.bam	alignment/bam/SRR20707076_sorted.bam	alignment/bam/SRR20707077_sorted.bam	alignment/bam/SRR20707078_sorted.bam	alignment/bam/SRR20707079_sorted.bam	alignment/bam/SRR20707080_sorted.bam	alignment/bam/SRR20707081_sorted.bam	alignment/bam/SRR20707082_sorted.bam	alignment/bam/SRR20707083_sorted.bam	alignment/bam/SRR20707084_sorted.bam	alignment/bam/SRR20707085_sorted.bam	alignment/bam/SRR20707086_sorted.bam	alignment/bam/SRR20707087_sorted.bam	alignment/bam/SRR20707088_sorted.bam	alignment/bam/SRR20707089_sorted.bam	alignment/bam/SRR20707090_sorted.bam	alignment/bam/SRR20707091_sorted.bam	alignment/bam/SRR20707092_sorted.bam	alignment/bam/SRR20707093_sorted.bam	alignment/bam/SRR20707094_sorted.bam	alignment/bam/SRR20707095_sorted.bam	alignment/bam/SRR20707096_sorted.bam	alignment/bam/SRR20707097_sorted.bam	alignment/bam/SRR20707098_sorted.bam	alignment/bam/SRR20707099_sorted.bam	alignment/bam/SRR20707100_sorted.bam	alignment/bam/SRR20707101_sorted.bam	alignment/bam/SRR20707102_sorted.bam	alignment/bam/SRR20707103_sorted.bam	alignment/bam/SRR20707104_sorted.bam	alignment/bam/SRR20707105_sorted.bam	alignment/bam/SRR20707106_sorted.bam	alignment/bam/SRR20707107_sorted.bam	alignment/bam/SRR20707108_sorted.bam	alignment/bam/SRR20707109_sorted.bam	alignment/bam/SRR20707110_sorted.bam	alignment/bam/SRR20707111_sorted.bam	alignment/bam/SRR20707112_sorted.bam	alignment/bam/SRR20707113_sorted.bam	alignment/bam/SRR20707114_sorted.bam	alignment/bam/SRR20707115_sorted.bam	alignment/bam/SRR20707116_sorted.bam	alignment/bam/SRR20707117_sorted.bam	alignment/bam/SRR20707119_sorted.bam	alignment/bam/SRR20707120_sorted.bam	alignment/bam/SRR20707121_sorted.bam	alignment/bam/SRR20707122_sorted.bam	alignment/bam/SRR20707123_sorted.bam	alignment/bam/SRR20707124_sorted.bam	alignment/bam/SRR20707125_sorted.bam	alignment/bam/SRR20707127_sorted.bam	alignment/bam/SRR20707129_sorted.bam	alignment/bam/SRR20707131_sorted.bam	alignment/bam/SRR20707133_sorted.bam	alignment/bam/SRR20707134_sorted.bam	alignment/bam/SRR20707135_sorted.bam	alignment/bam/SRR20707136_sorted.bam	alignment/bam/SRR20707137_sorted.bam	alignment/bam/SRR20707139_sorted.bam	alignment/bam/SRR20707140_sorted.bam	alignment/bam/SRR20707141_sorted.bam	alignment/bam/SRR20707142_sorted.bam	alignment/bam/SRR20707143_sorted.bam	alignment/bam/SRR20707144_sorted.bam	alignment/bam/SRR20707145_sorted.bam	alignment/bam/SRR20707146_sorted.bam	alignment/bam/SRR20707147_sorted.bam	alignment/bam/SRR20707148_sorted.bam	alignment/bam/SRR20707149_sorted.bam	alignment/bam/SRR20707151_sorted.bam	alignment/bam/SRR20707152_sorted.bam	alignment/bam/SRR20707153_sorted.bam	alignment/bam/SRR20707154_sorted.bam	alignment/bam/SRR20707155_sorted.bam	alignment/bam/SRR20707156_sorted.bam	alignment/bam/SRR20707157_sorted.bam	alignment/bam/SRR20707158_sorted.bam	alignment/bam/SRR20707159_sorted.bam	alignment/bam/SRR20707160_sorted.bam	alignment/bam/SRR20707161_sorted.bam	alignment/bam/SRR20707162_sorted.bam	alignment/bam/SRR20707163_sorted.bam	alignment/bam/SRR20707164_sorted.bam	alignment/bam/SRR20707165_sorted.bam	alignment/bam/SRR20707166_sorted.bam	alignment/bam/SRR20707167_sorted.bam	alignment/bam/SRR20707168_sorted.bam	alignment/bam/SRR20707169_sorted.bam	alignment/bam/SRR20707170_sorted.bam
YKR022C	3.6421259182885	6.25483884196564	0	0	0	2.6742317207638	0	0	0	0.860615383136854	1.4091147907903	0	0	0	0	4.22704135522644	0	0	0	0	0	0	0	0	0	0	0	0.680909380510776	2.78318899258025	0	2.62854084304249	0	0	0	1.71328295040938	0	5.55091901454117	0	0	0	3.55283540207416	0	0	0	0	0	5.75899476267923	0	0	5.20631351032698	0	0	0	0	0	0	0	0	7.35036492782098	0	0	0	0	0	0	0	0	5.87548258165466	6.59816471593182	0	0	0	0	1.45088212320982	0	0	0	0	0	0	0	4.3388969530737	0	0	0	0	0	0	0	4.31243807273573	0	0	0	0	2.99747891374965	0	0	0	0	0	0	0	1.68390729420956	0	5.08347988179176	0	5.08187640088194	4.01609029380113	0	0	0	0	0	0	5.44070881992292	0	0	6.16164295483348	0	0	0	0	0	0	2.01856507979229
YKL083W	3.0815545944979	1.53603145365949	0	0	0	0	0	5.02968840597937	4.30689083551726	0	0	4.12373135581404	0.882554942508529	0	0	0	0	2.60532691730821	0	0	0	0	0	0	1.24318806558722	0	0	3.23941322701181	0.575612679442884	0	0	0	0	0	0	0	0	0	2.17052111635258	0	0	0	0	0	0	3.99613221526357	2.72140613082312	1.79339411091625	0	0	0	0	0	0	0	0	0	0	0	0	5.96262546120355	1.98096724926832	0	0	0	0	0	0	1.74750223688969	0	0	4.13727411724135	0	0	0	0	0.807447963262804	0.564094381908902	0	0	0	0	0	0	4.27388812215432	2.08648668809079	0	2.57312241342955	0	3.04566287125947	0	0	0	0	0	0	0	3.39173207884912	0	0	0	0	3.7193293845773	1.64139367391932	0	0	0	0	3.81092622028703	0	0	0.880403281917952	0	1.25137473096747	0	0	0	0	0.702673362646212	0	2.25335089609625	0	0	0	0.817992774226867
YKL198C	0	0	0.908606644545791	0	0	0	0	5.08457224357672	0	0	0	5.71602932662243	0	7.42534772490081	0	5.2731314624198	7.20238015214465	4.67688344714459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.94817148112512	0	7.41125941355816	0	0	0	3.66367091141339	6.05188696090379	7.07891502558178	7.08767604362801	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40075335989618	4.53175904452122	0	0	0	0	0	0	0	6.69438937216106	0	0	0	0	0	5.5858887416182	6.07443706796569	0.861217601247118	0	6.02218372803737	0	0	0	0	0	4.83187818872853	0	0	10.2504007337654	0	0	0	5.25293785482925	0	5.32873580802062	0	0	0	0	5.60006215762413	6.45604152936511	0	0	3.27541428178735	0	4.62813276978726	0	0	0	0	0	0	0	0	0	0	0	0	1.25137473096747	6.58115426583556	0	3.83718771694847	0	0	0	0	0	0	0	0
YKR007W	0	0	3.52691753530728	0	2.29749479105889	0	0	0	0	4.57547904828053	0	0	0	5.26725838718495	0	0	0	2.13428530538152	0	0	0	4.20825841200245	0	1.00296157969432	1.24318806558722	0	0	5.43364375793105	1.56620186834393	0	0	0	0	5.04266892681246	4.46475442546665	0	1.85668631046845	5.74564085723463	0	4.42972567120361	0.821169517958236	0	4.28236548301947	0	0	0	4.76079120639761	0	5.08496474467297	0	0	0	0	0	0	0	0	0	0	0	0	4.70345517257319	4.49916755295005	0	0	0	0	2.58930272790059	6.98581447656311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.99311686460333	0	0	0	0	1.20245639041241	2.0100271462055	0	0	0	0	0	0	0	0	0	0	0	0	3.27195492121885	0	0	5.89047171635455	0	0	5.1939848140426	0	4.39597757088388	0	4.29282764457527	0	0	4.08229325226501	0	0	0	0	5.37749198866432	0	1.71758516586939
YKR078W	0	0	0	5.47020076278295	0	5.56357576275611	0	0	0	0	0	2.13746648363011	2.59975206583869	0	0	0	0	0	0	0	0	0	0	0	6.15808141048855	6.68190433765602	2.82271875513032	0.680909380510776	5.57226735018613	3.23159470503408	0	2.79825519310659	0	0	0	0	0	2.38194791869055	3.00067061195823	0	0	0	2.08999641528532	0	0	0	0.552143654154877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58930272790059	3.14718037039342	4.34961953529442	0	6.27803064763494	0	0	0	0	0	0	5.54721578559098	0	2.69955246336825	0	0	0	0	0	0	0	0	0	0	0	1.04973287844921	1.39369981424924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42319069697765	4.72645894961028	0.757314180338463	2.16594952464878	0	2.76881410708323	0	0	0	0	0	0	3.53314645495572	3.80427821500495
YKR001C	8.40857605488785	4.75307377633505	0	8.62981317059158	6.49642347629692	4.68715815819531	0	5.8579212447662	5.93395946682149	6.11952769059604	4.13400864218062	3.86785181277153	7.35598546895976	7.12861853086387	0	2.44141144048852	0	7.54390740985865	6.62666764718899	5.65792328650809	5.04507981057539	4.20825841200245	5.98189465848576	7.13515793021713	5.29579269580808	3.28481189139141	5.28423282213066	7.65281476323523	7.10125342053688	5.55954722528473	0	4.71770075953147	8.515297712912	6.82315831325825	7.32160830469811	6.95990034027349	6.99434617597236	7.20340590359531	4.25496752562537	2.05720437206147	8.16506003788156	2.24809708047207	6.58510595269232	0	4.68349020658632	4.53742465921373	5.09189677633712	6.11768806733625	5.91394543144564	2.74727474751416	5.40062730279302	2.36577402495522	2.9098876179391	6.7983946747498	0	0	0.777287092880425	7.99431136479547	8.86105657328227	7.19120981572427	7.92102166709159	0	0	4.18346262828687	4.22566234249148	0	2.68514354207722	5.17498733206263	0	6.3650606522071	0	7.14402453846048	0	6.73821177047469	7.40069358112909	5.97599719887312	6.26230910389987	6.91426298297107	6.46601346858781	0	3.78910412848204	0	7.59216985001308	5.10330090963814	0	4.63298080903074	2.63366751790216	7.07334810177812	0	1.96454775588579	3.51228927805124	6.84612750953244	5.487872411592	5.71528997891216	7.57758048861813	3.95098868675086	5.99014007524016	1.29917617669356	6.25813776022777	7.54306385321812	7.23165360588211	4.16636388447679	5.84375081223852	6.68291294093513	2.15827793529806	5.56201160451911	0	0	3.54408394599036	5.61249629490508	0	5.53630318259136	7.2135337848141	6.96082455868334	4.82373233565021	4.76913001890726	3.21844342698956	5.00537200924846	2.86298263724894	1.32054173583618	6.8709935276959	3.58474420475152	3.71931300235022	0.811861698994633	3.34417769364236
YKR025W	0	6.04945332149206	0	6.67387532167575	0.834473966672937	0	8.38489177504487	0	0	6.06782857583378	2.93035253037494	1.9385640256758	4.62186710194982	4.53789770044983	0	0	0	2.60532691730821	0	2.06794760131825	0	0	0	1.58890992417211	0.751553959058493	0	2.4741006337427	6.42700510366929	4.99501158310578	5.45990419301765	0	0	0	0	0	6.26573329903277	2.9173116175202	0	3.96264917962089	0	0	7.45451285054881	0	0	6.3075202014477	1.99690660220084	3.99280540618949	2.56866169654807	7.65779137993639	0	0	1.12891385114337	5.75326280167973	7.60018396495362	3.98070353019704	3.94239077193661	0	4.89415736468621	3.61852493926124	6.21404528953466	0	2.22788604966009	0	0	3.18850152591099	0	0	7.26726769413358	5.51719939934082	0.977741246586882	0	4.58380431411903	2.74760129650998	7.21304471307506	0	2.97868398281428	6.03363677429284	3.03155174664437	0	2.41224445085092	3.16006052047217	2.48030373073222	0	0	0	0	0	0	0	0	0	0	2.40069805454592	7.12806039721898	0	3.04138110030124	7.50693692017728	0	0	3.14375309102954	0.991832105194717	0.532267710991071	2.11084905324348	7.70547834461727	0	0	0	7.6433557250541	3.38953667845007	0	3.68576847314861	1.42319069697765	7.04021008122823	4.52925292941191	6.96359434781969	5.09159465952695	4.60062051660093	1.33228882244236	7.59260997576881	3.80520880147076	5.7881013464816	3.2092409699847	0.745174348530263	0	0.817992774226867
YKL124W	0	0	0	0	4.70390995937655	0	8.81120593506539	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50177558603832	0	0	0	0	0	0	5.43364375793105	4.99501158310578	0	0	0	0	0	0	0	0	0	0	2.64838513124548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7393417393408	0	0	0	5.32436270403195	0	7.46536804096012	0	0	0	0	0	0	0	0	0.625275628017499	0	0	0	0	0	0	0.991832105194717	0	4.84107336670445	0	0	0	0	0	0	0	0	0	0	0	3.36461609974751	3.76644429299583	0	0	0	0	0	0	0	0	0
YKR095W	6.50117056782471	6.99620560322893	5.27504275819037	7.28307748184804	5.14816522640096	5.59604916408571	0	8.00481531311395	0	5.71139025205306	0	5.80644884137099	6.06185648289872	6.87904218324321	7.36702258150184	6.02812856614438	0	3.86401607783522	2.6560977493804	5.74638830218939	6.23570825249037	3.13273645243071	6.17168356247069	5.85130444435719	5.88524368680053	2.42572935160561	6.78592967144689	6.47670398635493	3.559103254244	4.23536291792998	0	6.63334085098216	3.48632012170449	6.1917418951168	0	5.1961573132843	1.5686699945603	0	7.40164129086267	5.77479865158069	6.26522931145168	6.82676137661917	6.53530766654465	4.32843537972911	2.51198969640338	6.81426452630623	7.22629482155352	1.5108205058377	2.10236177871092	0	0	6.64543531808456	7.48675020592449	4.83676425754192	3.44072369831544	1.95409812281409	6.10477630378562	5.47793850124109	0	0	3.73038571719768	4.27964612838139	6.94814992491244	3.08945465682694	4.22566234249148	0	6.42781870891661	6.69864344888451	5.18453853473075	4.81468524572867	6.2846535794859	7.30410085691884	5.07308466129697	0	6.62120084655003	7.0418856822851	1.32205835089461	6.01424518761246	7.1676438452997	1.84551446400365	6.66902773787711	3.20855920973094	0	2.44626724774823	6.7953246541838	4.63298080903074	5.4831882077061	3.44651032577136	1.99736359045195	3.65668096944842	7.09102714129	0	6.00312195682186	3.63140878544938	7.43343017245515	4.65014954776798	7.27323658930793	4.98543425477136	6.13877070111725	1.20562221867931	6.32367109578091	7.2920825008514	0	6.70506471283084	6.23787091917155	6.39637176954311	5.70893436360003	0	6.82746847650762	6.57742514004957	5.34204130668296	2.37974545999239	4.23920064966069	7.12679230971144	3.90211870718944	7.37927066564973	7.63463779846313	5.83710261739229	6.4214742621706	2.99797778087942	7.05393829773142	1.90671596147534	0	5.24862173082453	5.31869738011006
YKL129C	0	6.20616809681105	0	0	6.63929074972089	5.3517026726348	4.2770614086811	0	2.25051426588173	3.19505254385243	7.51673677059278	5.24153931912652	1.42614386252975	0	0	3.83745751678159	0	7.44912831959659	0	3.78362327790805	5.25472663658153	0	0	0.586937562536793	6.92260858381753	0	0	5.7244018806125	5.49594839970821	6.74095911936418	6.18840154085308	5.10862588934088	5.98908198016973	3.98780995041643	2.74365578261125	0	0	2.05634085766351	2.89143400896896	0	7.86161414802915	0	3.27598844221219	0	0	2.39875393879293	0	0	0	0	5.76891611731177	0	0	0	0	0	3.93339311845663	0	7.50397669811472	8.19939571910576	0	0	7.94229631523974	5.45694567924979	5.67738325154735	7.42165127020881	0	6.93885484837756	2.30147413093	2.28614735977608	2.89011484037399	0	7.65732858802544	0	5.95612619943237	3.88414224969541	0	5.94870157135901	6.04395222223537	1.44848193215002	0	1.90615544126757	5.03706700863152	0	0	0	1.62405716836842	1.16204241648256	0	0	5.39201916534579	7.20308761241658	0	5.24375945987377	0	0	0	0	5.26061853758511	7.53800231006197	1.57406166567541	0	7.72268531044195	1.86773367295018	0	0	7.01421805919599	0.847129589690992	0	0	6.49206971788643	4.75849423861468	6.29468449907239	5.75905579683506	0	5.21915528845802	0	0	0	0.998844793325919	0	0	7.18016440478896	0	1.33679922167376
YKL100C	5.79581453215242	0	6.95201226561846	9.07002055117389	4.86767126165399	5.98738112351139	0	0	5.81057226182348	7.78433130166546	3.07909428555907	5.63609425403821	3.23823260502942	6.51267088416687	5.73166138661427	4.89754234255474	0	1.82482767647156	5.87643317542037	0	4.13127883126446	0	0	0	4.47195247102095	0	2.01345227787206	0	4.55791674868414	7.23865204973835	3.86868734736733	0	1.82852364103241	0	5.61059055174091	2.65146446676926	3.25106494772864	0	5.75786438869001	6.9638994464238	6.88662534613421	0	7.11789832006207	0	0	0	5.20563616660685	1.15907828877317	0	0	0	0	0	0	5.7871331034117	0	6.83934093511532	0	8.77077663128928	0	6.22179908621174	4.9640593984028	10.0597617293303	0	0	0	7.01730133226607	7.80122293155375	0	7.65579247734226	7.92224203475686	7.62653407403473	7.38166298137467	0	6.86568847799344	7.93860754020065	4.06629331778024	6.73794997097324	3.78794598927523	5.54917600249448	4.48370924806943	7.92924606533385	6.77506366625616	3.84299138523037	6.85670654091662	7.13572354543442	6.53334358349414	3.9866730460487	0	6.28405026379674	0	2.81880884551538	0	6.11594238927322	0	0	8.13534155416603	0	0	0	5.50753778217251	4.23634147158122	0	5.21079402117316	3.50987967991075	0	0	5.81058078832925	0	0	5.1939848140426	7.14393008395753	5.81460667844399	0	6.76201461257562	6.89730587401512	7.50207364963171	0	1.17315026787126	5.65594594870243	5.06194259110772	3.94814451632718	2.1312220502642	0	0
YKL041W	0.654665461274238	3.47678390272708	0	0	0	0	4.83700375573175	0	4.70358963489894	5.23693533557022	0	1.09308393941126	7.2639580555738	1.25662141662924	0	6.48598343484897	0	4.52583542641792	0	0	0	2.28850183604489	1.18232700732769	1.32548126167134	5.29579269580808	1.06574559638544	0	5.54965059094192	0.575612679442884	0	6.01131733723999	0	0	0	0	0.731514264317837	2.09666176036173	7.7747325264293	1.73750210866827	0	0	7.25642206521954	0	2.26845917943364	1.74503551960324	0	5.69551060292006	1.15907828877317	1.21266092858701	0	0	0	0	0	0	0	0	0	0	4.98303578445278	0	0	0	1.05179402259575	0	0	0	0	3.92092242084126	0	0	6.22976196819678	6.69888412280085	0	2.42305932828648	0	2.24809890048364	1.28414538703468	0.937501288575657	0	0	2.22160474163369	0	0	0.974915316273972	0	0	0	0	0	5.94277236574764	3.71277095754198	2.66692302061576	4.81379528247381	0	2.5414798393033	0	0	0	0	1.57406166567541	2.04383596578046	2.93336652150248	0	0	1.0197800417092	0	6.21917771500579	0	0.744159593641141	0	0	0	0	1.7333881583798	0.609147283241253	1.41227433862896	1.71238782034377	1.17315026787126	0	0	3.88242105317583	1.88935955805094	0	1.71758516586939
YKL221W	7.1926426606518	0	0	0	0	0	0	0	0	0	4.94501531234775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89427799939248	0	0	5.52388916943409	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54359895795727	0	0	0	0	6.41870928564353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL031W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74717409358451	0	0	0	0	0	0	0	0	0	0.575612679442884	0	0	0	0	0	4.26547378969048	0	0	0	0	0	0	0	0	0	4.12633009450992	0	0	0	0	0	0	0	0	0	0.865145481543395	0	0	0	0	0	0	0	0	0	3.18850152591099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.96712155761801	0	2.26229437168842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR074W	5.38445780477163	2.60087670603585	0	0	4.30720711442969	0	0	0	0	4.80332100063069	4.59576516975049	4.98180623577354	5.98707451057534	3.42297128993816	0	5.18799849866401	6.64758543635851	3.68545642514041	0	4.7302693669716	4.36614862794884	0	2.26551968876593	2.70544806663999	0	0	5.44375942942243	4.75143416503682	4.61676295721247	3.52247272051188	5.3637323921876	0	0	4.49536242687758	4.30759298234705	4.07460324281466	5.629424953755	0	0	0	0	0	0	0	0	3.78873006240791	0	5.09992516441418	0	0	0	1.75440893575836	5.87838005298466	0	0	0	0	0	0	4.56294778130232	0	0	0	0	0	5.1531661538106	0	3.09205796974032	0	0	6.50439990555943	0	5.20668680476986	0	3.16975881463398	0	0	2.40766066025576	0	0	6.91517127658105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.75604836374885	0	0	6.52030468639834	0	0	0	0	0	0	0	2.72080978501014	0	0	0	4.3462808168675	0	0	7.19295725137083	0	0	0	0	0	0	5.69673397461269	4.45690347353536	1.32823364798288	3.44868549763071
YKL138C	5.3442358825982	1.18055395299002	0	0	3.83940682580304	4.80296530455483	0	0	0	3.19505254385243	0	1.09308393941126	0	0	2.48552399837508	3.5944675649534	5.41930932014847	0	2.90337768018491	3.16707591836088	0	3.28426856899174	5.35709087499855	5.38081422806349	4.23064401647364	0	1.33269993323706	3.4128356180451	1.30505454213334	5.19654766309217	5.5348092725717	5.28427039854824	0	3.41447321688238	4.96336150513397	0	4.96116517329887	2.87156782290181	4.82940485376449	3.06652173789771	5.15005985823088	0	6.2971248561356	0	4.47042490653207	3.54642375751286	3.43182588098001	0	0	0	3.41312384853763	5.24012920726535	0	0	0	0	3.2580453751876	0	0	5.61283108268893	0	0	0	0	5.18658163832544	3.07226132255607	5.96708577830363	4.89984976072047	5.4668141553533	3.65907463048553	0	5.83731618621307	0	0	4.08728687815121	0	0	0.968583525288438	6.10277174812189	6.16786961245726	5.60383498060954	3.88170846654506	5.05810610032143	0	0	5.43338111720277	0	0	1.31981935281596	0	0	1.59387895493298	3.99838067734673	2.55644154244251	3.43034486280193	0	0	0	0	6.61947692195907	0	5.01051329950847	0	0	0	0	0	4.27613324390113	1.75272516437578	0	0	5.18258792258347	0	3.50527010655036	0	2.05385654964036	0	0	0	0	4.65044835041485	0	5.1491381292747	0	0
YKL063C	0	2.7441332469635	0	5.97497734451597	0	0	0	0	0	3.89421782658341	5.31867577145052	1.43292922650948	0	4.02528652460233	3.88763557268836	0	0	3.68545642514041	0	0	0	0.979199519249854	0	1.00296157969432	1.24318806558722	0	5.33939171743671	0.680909380510776	3.72876467210049	4.82157930560923	5.03351170810156	0	4.23742144369954	0	5.08942999008287	0	0.72721218614643	0	2.34639049233348	0	0	0	5.45582114268574	0	0	0	0	0	2.79273295582582	0	0	0	1.39445878812701	0	0	0	5.14026483127082	0	0	0	0	5.95796597845525	6.56471725365575	0	0	0	4.38648737862592	1.81107591563139	4.52392746379197	4.27933854335737	4.73623567550967	0	3.31936921021861	3.61699102521576	0	0	5.65842427113237	5.61016600825643	0	0	0.687658326263236	5.00652313911264	6.046853299567	0	0	4.19519023599457	1.62405716836842	0	1.99736359045195	1.96454775588579	0	0	0	0	1.26135417126828	0	0	0	5.32453332449645	0	0	1.22564628869367	0	0	0	4.73824064292372	0	6.13967175165238	5.09504815454763	0	0	0	3.00823047835738	0	0	0	0	0	0	1.32054173583618	0	0	0	0	1.71758516586939
tK(UUU)K	0	0	0	0	0	2.40773061427888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43716864813437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37731058409379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL024C	0	0	0	7.35757045267878	0	0	0	0	0	5.90058942478837	6.6488176904349	0	4.08993118852624	3.59870375789019	1.34110851830475	0	3.51706116038805	5.97432451486422	6.26703696345871	0	3.36385471600691	5.79173053146586	6.86440535727633	0	4.82498226239548	5.51800969895518	4.26489911504686	7.617802331844	6.57197350901202	2.37754811071141	3.50690712443533	3.69063762690766	4.79666054686963	6.10092442735002	5.33320224903948	5.34421975260515	5.07774949788275	0	6.48725770522426	4.93121242364815	7.60740383036924	3.37523351244143	1.06061700338023	6.27354676302382	5.1335820382135	6.1941998910984	2.72140613082312	6.62986941074215	7.87174228110844	0	0	7.170188555917	6.77243720682879	0	6.98519381484366	0	4.28994719188911	0	0	6.67523317064322	6.05428828327229	4.33336989599716	0	7.737923499771	0	0	7.29187521172429	7.15745501324475	0	4.41663523686173	6.16080405279116	7.57916101984334	7.43709821088259	0	6.08534860593679	0	4.5080021854199	6.25016738979677	3.92464418802218	0	6.50411283520766	6.95126142268293	0	0	5.95019138974742	0	0	0	0	3.65668096944842	6.62349198110283	0	7.10830232673238	2.55644154244251	5.27517748634419	6.92536417211621	0	5.76347096658336	2.16127279127091	7.10344908091753	4.84216671357725	3.4934698700845	0	7.19177415387607	6.58878915813673	0	3.7893923021229	5.26862735407621	0	6.44955769024391	4.50835633323648	7.00915961887845	3.63012914904432	6.10125931339523	6.60719320770324	4.4255222353881	5.02545936031495	0	7.56896596249123	4.55237594290798	6.3774708079604	6.66332231083995	0	6.58781333395174	0
YKL086W	0	0	5.33897420367839	1.6150949911148	4.97934230288076	5.71909239768938	0	2.26298627379205	0	4.57547904828053	0	0	7.19917439023843	3.22282495317935	0	0	5.5854835398343	3.36779579080707	0	0	2.84731242575561	5.16869684052695	3.30538357386719	4.98300954408695	5.10838477419318	0	2.01345227787206	5.51200865949771	2.29938588204543	4.87413624717023	0	0	0	1.31413833806187	0	0	0	0	4.63977481148648	1.36787161166775	0	0	0	6.64774840640916	0	5.79961784008596	0	4.84527977028926	0	0	0	2.36577402495522	0	0	4.77023424231188	0	0	0	0	5.20758730674995	6.05428828327229	4.61944896285475	0	3.55226171732018	5.52388916943409	0	5.83604935898211	6.27660245501143	3.58531278081583	4.6008115725575	3.78937340100507	0	0	3.61699102521576	0	5.45997823014049	0	4.02774615623126	0	0	0	2.88990357359033	6.94846239950502	0	0	0	6.12348859976459	0	0	0	0	0	0	0	0	0	0	0	0	3.67325165208138	0	0	0	4.91386930820108	0	0	2.07268639032173	0	0	3.98640744338254	0	0	0	0	0	3.82109119122839	0	0	1.81150037037868	0	0	0	0	0	0
